application_id,credit_score,income,dti,employment_status,age,loan_amount
21383,370,128131,0.41,self-employed,36,47967
21384,768,146732,0.44,employed,48,144943
21385,337,165126,0.43,unemployed,38,402001
21386,843,96946,0.59,employed,39,427064
21387,407,186915,0.34,self-employed,40,212363
21388,420,55790,0.41,unemployed,40,354077
21389,533,27624,0.26,unemployed,39,217583
21390,579,37129,0.58,employed,60,170525
21391,529,31792,0.31,employed,49,21261
21392,331,190801,0.43,self-employed,31,376617
21393,390,145430,0.43,self-employed,63,245769
21394,695,117436,0.56,employed,61,53923
21395,386,162143,0.27,self-employed,54,114347
21396,314,90914,0.38,employed,25,390186
21397,734,199179,0.27,employed,65,149084
21398,332,95962,0.41,employed,54,363869
21399,819,95477,0.24,unemployed,24,367749
21400,389,123158,0.34,self-employed,31,360499
21401,326,34463,0.4,employed,40,490428
21402,324,155001,0.3,self-employed,57,131629
21403,477,57400,0.1,employed,46,87779
21404,465,102742,0.49,employed,34,284714
21405,773,55872,0.42,self-employed,52,77666
21406,839,104995,0.43,employed,40,284739
21407,646,96409,0.36,self-employed,32,359056
21408,831,99342,0.4,employed,46,116117
21409,657,192846,0.55,self-employed,43,130529
21410,493,110244,0.43,self-employed,32,466184
21411,739,62432,0.36,employed,25,143820
21412,454,50707,0.6,self-employed,63,30092
21413,446,135749,0.27,unemployed,26,309120
21414,494,68852,0.22,employed,30,205678
21415,592,134308,0.21,self-employed,55,126102
21416,647,79809,0.21,unemployed,39,456521
21417,615,174944,0.58,employed,41,350498
21418,507,152346,0.24,unemployed,26,42910
21419,673,154910,0.39,self-employed,58,53928
21420,641,101332,0.53,unemployed,32,460139
21421,815,41817,0.49,self-employed,49,360261
21422,301,62031,0.49,employed,31,453288
21423,367,136094,0.42,unemployed,36,165064
21424,476,145157,0.25,self-employed,22,264450
21425,450,189196,0.35,unemployed,44,249564
21426,705,92837,0.27,employed,44,499146
21427,516,73441,0.44,employed,62,473833
21428,699,154683,0.19,employed,24,470931
21429,612,131450,0.45,self-employed,61,486794
21430,590,69857,0.3,self-employed,48,320793
21431,787,142704,0.26,unemployed,23,498590
21432,544,87289,0.12,employed,30,122455
21433,811,189361,0.35,unemployed,46,464918
21434,748,76929,0.46,self-employed,37,139407
21435,415,160692,0.52,employed,37,230433
21436,649,97427,0.26,employed,34,55342
21437,352,95562,0.24,unemployed,64,67857
21438,337,77017,0.47,unemployed,29,80409
21439,846,20891,0.43,self-employed,50,181021
21440,731,52668,0.49,unemployed,39,359275
21441,699,151187,0.27,unemployed,44,280459
21442,792,68146,0.13,self-employed,42,173165
21443,756,154816,0.23,unemployed,55,78152
21444,481,27343,0.28,unemployed,54,227788
21445,771,129254,0.51,self-employed,62,330267
21446,458,99929,0.38,employed,61,375260
21447,512,146440,0.58,employed,52,182350
21448,334,95606,0.11,unemployed,43,346792
21449,736,161550,0.39,unemployed,63,330124
21450,716,30011,0.17,unemployed,30,491597
21451,619,137884,0.22,self-employed,44,289416
21452,673,155731,0.36,employed,51,195149
21453,506,71165,0.35,self-employed,23,67568
21454,388,178546,0.5,unemployed,64,287422
21455,710,22810,0.46,self-employed,52,422792
21456,711,45496,0.57,employed,25,468263
21457,754,116872,0.42,self-employed,29,455447
21458,536,46331,0.45,unemployed,38,318265
21459,476,128860,0.31,unemployed,42,265062
21460,365,62880,0.14,self-employed,61,14213
21461,599,52015,0.17,employed,59,85387
21462,529,45332,0.34,employed,33,462436
21463,428,44592,0.6,employed,43,479501
21464,607,168917,0.55,employed,25,352402
21465,597,94056,0.45,self-employed,50,305008
21466,806,167044,0.47,unemployed,65,88030
21467,588,198158,0.13,employed,58,29762
21468,428,36285,0.15,employed,63,429411
21469,447,99116,0.22,unemployed,28,295247
21470,441,99009,0.22,self-employed,44,150140
21471,671,95621,0.4,self-employed,27,445136
21472,340,182871,0.47,self-employed,39,467651
21473,358,43411,0.3,self-employed,48,297107
21474,570,125821,0.55,employed,36,210849
21475,551,65588,0.19,unemployed,51,170183
21476,579,32569,0.57,self-employed,37,98235
21477,514,184204,0.4,employed,53,377260
21478,510,69017,0.36,self-employed,42,353152
21479,747,177147,0.3,employed,46,11634
21480,511,56485,0.34,employed,65,100131
21481,643,31277,0.29,self-employed,28,136613
21482,620,34536,0.55,self-employed,43,466935
21483,586,29246,0.11,employed,34,270145
21484,460,167980,0.53,self-employed,46,179664
21485,837,51500,0.14,self-employed,27,331982
21486,418,101898,0.47,self-employed,55,415558
21487,732,186177,0.12,self-employed,41,248819
21488,373,145027,0.39,employed,47,155135
21489,422,34018,0.49,unemployed,52,477890
21490,771,37399,0.36,employed,39,104179
21491,709,165926,0.53,self-employed,49,194204
21492,815,186509,0.49,self-employed,47,162307
21493,530,116245,0.23,employed,29,27360
21494,417,154745,0.24,unemployed,41,37850
21495,710,192364,0.32,self-employed,39,56237
21496,310,190330,0.11,employed,46,286313
21497,631,137072,0.52,self-employed,59,162216
21498,827,162888,0.31,self-employed,50,138674
21499,742,129595,0.48,unemployed,42,451395
21500,594,25482,0.28,employed,39,300892
21501,338,152630,0.16,self-employed,34,55429
21502,584,65921,0.33,unemployed,23,17354
21503,653,81754,0.39,self-employed,28,272102
21504,381,199616,0.37,employed,42,473359
21505,767,152611,0.11,self-employed,44,47567
21506,302,75159,0.57,unemployed,22,147102
21507,470,70471,0.49,unemployed,34,69158
21508,514,180676,0.15,unemployed,50,100430
21509,322,65391,0.25,unemployed,30,266896
21510,759,54384,0.48,unemployed,28,315409
21511,425,182731,0.55,unemployed,38,340213
21512,835,188116,0.5,employed,60,348028
21513,802,181749,0.42,employed,65,447106
21514,824,45559,0.39,unemployed,58,117387
21515,401,196143,0.31,employed,28,397745
21516,534,37065,0.6,unemployed,62,256179
21517,591,62193,0.49,self-employed,63,279464
21518,690,152232,0.27,self-employed,24,78653
21519,341,94151,0.13,employed,52,310193
21520,838,85370,0.26,unemployed,51,57880
21521,504,45624,0.44,self-employed,35,230282
21522,829,189591,0.49,self-employed,43,375808
21523,643,171092,0.2,self-employed,46,375010
21524,317,135412,0.23,employed,47,304596
21525,456,25790,0.15,employed,34,73926
21526,713,47472,0.2,employed,53,67611
21527,787,33817,0.28,self-employed,25,280925
21528,733,163488,0.12,self-employed,25,255199
21529,799,119951,0.12,employed,44,471875
21530,376,24545,0.39,unemployed,56,218618
21531,763,179402,0.34,unemployed,43,293495
21532,556,81036,0.49,unemployed,43,386769
21533,636,96789,0.16,unemployed,28,381469
21534,764,125775,0.52,employed,40,453316
21535,724,198825,0.28,unemployed,38,119201
21536,316,108144,0.27,employed,27,207324
21537,666,117580,0.16,unemployed,29,331850
21538,784,161499,0.31,unemployed,25,18252
21539,468,60023,0.1,self-employed,37,319499
21540,641,121507,0.35,self-employed,48,7529
21541,380,20217,0.46,self-employed,58,299830
21542,583,124627,0.43,employed,51,220209
21543,725,80086,0.25,unemployed,39,29726
21544,460,27069,0.51,self-employed,35,469043
21545,626,156997,0.57,self-employed,23,55326
21546,651,174423,0.54,self-employed,36,238851
21547,674,43841,0.43,employed,39,104744
21548,579,41406,0.32,self-employed,55,365406
21549,646,173167,0.41,unemployed,45,91039
21550,487,76553,0.55,employed,60,338952
21551,375,132220,0.49,unemployed,56,351825
21552,555,149837,0.5,unemployed,42,140049
21553,363,147617,0.32,unemployed,43,452952
21554,733,196193,0.23,unemployed,58,148628
21555,519,160259,0.48,self-employed,51,287421
21556,822,179543,0.56,self-employed,36,369332
21557,455,84505,0.5,self-employed,45,302945
21558,378,104273,0.46,employed,42,97638
21559,475,84139,0.38,self-employed,46,307669
21560,344,49111,0.51,unemployed,21,199036
21561,635,178637,0.19,self-employed,35,444896
21562,404,134888,0.17,employed,51,468233
21563,311,50419,0.12,employed,44,89686
21564,732,59731,0.19,unemployed,37,250693
21565,538,29263,0.57,self-employed,41,135414
21566,787,112705,0.24,self-employed,58,25780
21567,740,42429,0.34,self-employed,30,169976
21568,615,121051,0.59,employed,57,130068
21569,769,131069,0.46,employed,51,417571
21570,609,25695,0.12,unemployed,61,100132
21571,813,71421,0.37,employed,56,7927
21572,793,42090,0.28,employed,44,302931
21573,715,107282,0.44,employed,60,496969
21574,601,22509,0.3,employed,21,92498
21575,624,113062,0.18,employed,48,162400
21576,335,96951,0.57,self-employed,27,60045
21577,800,107640,0.32,self-employed,30,175941
21578,436,115926,0.38,unemployed,57,425940
21579,485,140107,0.55,unemployed,40,332584
21580,608,121048,0.13,unemployed,42,494338
21581,761,84929,0.11,unemployed,58,170038
21582,639,145746,0.43,self-employed,55,90461
21583,696,74629,0.22,unemployed,48,21208
21584,624,180921,0.28,self-employed,24,82273
21585,602,80633,0.41,self-employed,38,105648
21586,811,186150,0.3,employed,37,157047
21587,615,186752,0.46,unemployed,22,278666
21588,780,44254,0.33,employed,24,365335
21589,699,105101,0.47,employed,50,456094
21590,677,182736,0.54,self-employed,43,167727
21591,358,64818,0.11,unemployed,36,93319
21592,780,63933,0.27,self-employed,23,362209
21593,739,172364,0.46,self-employed,21,262432
21594,367,41155,0.34,self-employed,61,288651
21595,519,177762,0.38,employed,47,98293
21596,506,77554,0.57,employed,36,313337
21597,650,54392,0.43,employed,44,218167
21598,378,159542,0.37,self-employed,22,50032
21599,338,194736,0.28,self-employed,21,76802
21600,363,137431,0.1,unemployed,31,448168
21601,596,199489,0.43,unemployed,61,92629
21602,373,89922,0.41,unemployed,40,446411
21603,415,62145,0.33,employed,21,191308
21604,375,115919,0.23,self-employed,32,395141
21605,504,34175,0.59,employed,57,285808
21606,752,124328,0.34,unemployed,58,67848
21607,754,156426,0.14,unemployed,52,37372
21608,562,137010,0.37,unemployed,52,426285
21609,490,62456,0.42,self-employed,37,19261
21610,403,110238,0.52,self-employed,46,280416
21611,646,133653,0.59,unemployed,53,285960
21612,518,27021,0.5,employed,50,52136
21613,675,28419,0.22,employed,24,176580
21614,574,35942,0.53,employed,51,429411
21615,709,95631,0.57,self-employed,60,297133
21616,650,39316,0.41,employed,56,50784
21617,336,182406,0.25,self-employed,53,257986
21618,472,84102,0.5,employed,41,274029
21619,834,105130,0.3,self-employed,40,337822
21620,692,82033,0.15,unemployed,34,204442
21621,305,80727,0.28,unemployed,32,294194
21622,558,133271,0.29,self-employed,35,166139
21623,617,175728,0.32,employed,62,349501
21624,684,183369,0.4,unemployed,42,354331
21625,378,28429,0.14,employed,25,150729
21626,490,25032,0.39,self-employed,55,303281
21627,425,155400,0.34,employed,41,200809
21628,645,134280,0.33,employed,36,439227
21629,377,68066,0.11,unemployed,46,348498
21630,397,142326,0.1,unemployed,21,67084
21631,479,96121,0.6,unemployed,53,69850
21632,682,123584,0.31,employed,61,66579
21633,776,108591,0.51,employed,48,341753
21634,711,83068,0.35,unemployed,42,222827
21635,448,97206,0.51,unemployed,34,115499
21636,451,59612,0.47,unemployed,21,200412
21637,784,141200,0.38,self-employed,29,345182
21638,581,118664,0.44,unemployed,40,387370
21639,783,59838,0.54,self-employed,41,141683
21640,644,185479,0.21,unemployed,41,292340
21641,403,83122,0.33,unemployed,64,428861
21642,331,173394,0.23,employed,24,479808
21643,310,192560,0.6,unemployed,41,147814
21644,385,127174,0.52,self-employed,59,444867
21645,594,123474,0.27,self-employed,53,244877
21646,847,177915,0.49,unemployed,33,241143
21647,536,87942,0.11,unemployed,26,382980
21648,472,150247,0.37,employed,40,476552
21649,345,121045,0.52,employed,48,394887
21650,543,187856,0.5,employed,56,369628
21651,829,34623,0.35,self-employed,39,429124
21652,490,158550,0.54,self-employed,38,323372
21653,472,63167,0.25,self-employed,41,221288
21654,518,167753,0.11,unemployed,47,16931
21655,697,142956,0.39,unemployed,62,411581
21656,523,36580,0.14,unemployed,21,457678
21657,568,49689,0.27,employed,50,134346
21658,603,42907,0.46,employed,65,63243
21659,552,103872,0.56,self-employed,49,249534
21660,365,145699,0.5,employed,63,47842
21661,668,93872,0.25,self-employed,49,226583
21662,330,160318,0.17,unemployed,33,313872
21663,738,82295,0.39,employed,44,371075
21664,505,59762,0.47,unemployed,24,248575
21665,517,165630,0.38,employed,61,112100
21666,733,189757,0.33,employed,43,396062
21667,791,26947,0.17,self-employed,60,337606
21668,512,96795,0.55,self-employed,25,351994
21669,584,48140,0.43,employed,32,111793
21670,358,27538,0.22,self-employed,41,259190
21671,828,136214,0.22,self-employed,55,222005
21672,349,170082,0.25,unemployed,39,167429
21673,710,58979,0.4,unemployed,29,304987
21674,428,170633,0.33,unemployed,51,100563
21675,469,55352,0.32,self-employed,63,273789
21676,315,32824,0.25,unemployed,64,483573
21677,368,96234,0.16,self-employed,53,483352
21678,442,36548,0.17,self-employed,24,412975
21679,610,95125,0.23,self-employed,47,386820
21680,769,107329,0.39,self-employed,35,153662
21681,583,56072,0.17,self-employed,57,147309
21682,807,48455,0.22,self-employed,55,50416
21683,640,155767,0.16,self-employed,65,341029
21684,486,113630,0.52,self-employed,22,461448
21685,842,119793,0.27,self-employed,38,398007
21686,449,190324,0.25,unemployed,54,164656
21687,547,21289,0.11,self-employed,43,107332
21688,646,122172,0.34,unemployed,34,146247
21689,745,181905,0.22,self-employed,60,484616
21690,527,128014,0.59,unemployed,49,168298
21691,675,191840,0.51,unemployed,29,42303
21692,472,33120,0.16,employed,25,105056
21693,326,175857,0.11,employed,55,467779
21694,325,73018,0.14,self-employed,50,296235
21695,554,66072,0.39,employed,21,444936
21696,732,178895,0.55,self-employed,29,443272
21697,576,189592,0.39,unemployed,57,141980
21698,619,45526,0.37,employed,39,191022
21699,564,82031,0.1,employed,31,297128
21700,560,76329,0.57,employed,47,8291
21701,637,182512,0.31,employed,31,12813
21702,571,198975,0.19,self-employed,29,404813
21703,539,159630,0.22,self-employed,26,91598
21704,434,120268,0.51,employed,50,59486
21705,620,63246,0.46,unemployed,60,217809
21706,663,31032,0.14,self-employed,25,15701
21707,440,107732,0.16,unemployed,50,361612
21708,391,171482,0.21,unemployed,45,17398
21709,576,151241,0.38,employed,60,182181
21710,745,195435,0.4,self-employed,32,222106
21711,762,199656,0.31,unemployed,50,184179
21712,394,122404,0.52,employed,64,144080
21713,331,114645,0.36,self-employed,32,329081
21714,416,105667,0.56,self-employed,52,481753
21715,300,38962,0.42,self-employed,64,11917
21716,581,117426,0.53,employed,22,11238
21717,680,150332,0.31,employed,55,187503
21718,631,163866,0.49,unemployed,25,101492
21719,776,98207,0.19,self-employed,55,289373
21720,482,124497,0.31,employed,34,352535
21721,830,139158,0.26,unemployed,60,107566
21722,433,146421,0.35,self-employed,42,208474
21723,424,99269,0.39,employed,63,305213
21724,340,56205,0.48,employed,25,47654
21725,764,74718,0.48,unemployed,49,110042
21726,647,70886,0.55,unemployed,48,304518
21727,648,175232,0.52,employed,38,314102
21728,810,31161,0.53,self-employed,59,170065
21729,811,42209,0.14,unemployed,56,158861
21730,628,53447,0.3,employed,44,214103
21731,528,114934,0.19,employed,30,447073
21732,826,44421,0.36,self-employed,64,116723
21733,649,93592,0.16,unemployed,22,40705
21734,371,41247,0.28,self-employed,54,320039
21735,506,48055,0.22,employed,23,246743
21736,382,149239,0.48,self-employed,36,299913
21737,590,99081,0.48,employed,23,113478
21738,409,134227,0.15,self-employed,50,152642
21739,625,170896,0.53,unemployed,23,469680
21740,361,199667,0.26,employed,53,6796
21741,808,125617,0.23,unemployed,64,16480
21742,389,55317,0.3,unemployed,46,207535
21743,592,161826,0.45,unemployed,60,305023
21744,684,153740,0.36,unemployed,45,99283
21745,322,160905,0.37,self-employed,60,315262
21746,448,122065,0.4,self-employed,32,222085
21747,476,71091,0.12,employed,55,99370
21748,798,93787,0.13,self-employed,26,50528
21749,449,93872,0.41,unemployed,50,423245
21750,576,25377,0.59,employed,50,345705
21751,790,67342,0.58,unemployed,54,323751
21752,642,185687,0.32,employed,51,433010
21753,750,20952,0.42,unemployed,39,63980
21754,795,53968,0.39,employed,61,281819
21755,366,33014,0.43,self-employed,58,381269
21756,446,81660,0.4,self-employed,63,179229
21757,815,27727,0.13,unemployed,25,335756
21758,732,22886,0.4,self-employed,55,148461
21759,657,174213,0.23,self-employed,50,31180
21760,764,68808,0.44,unemployed,56,183758
21761,547,186050,0.13,self-employed,43,161046
21762,713,108980,0.18,employed,46,469989
21763,524,103831,0.52,self-employed,63,48896
21764,333,39042,0.1,employed,45,299544
21765,573,24694,0.34,unemployed,43,260166
21766,722,61681,0.29,unemployed,55,89008
21767,511,179037,0.59,self-employed,39,462548
21768,361,41547,0.1,employed,42,468596
21769,779,181296,0.21,employed,56,26021
21770,616,114422,0.59,self-employed,24,241113
21771,599,172063,0.59,unemployed,26,407656
21772,498,197539,0.4,self-employed,64,299341
21773,817,189743,0.48,self-employed,57,293338
21774,392,86660,0.49,self-employed,47,63216
21775,849,62422,0.51,employed,49,238085
21776,424,90797,0.14,unemployed,57,96171
21777,395,41625,0.4,self-employed,54,423429
21778,378,195948,0.5,self-employed,56,463184
21779,572,102968,0.44,unemployed,39,403175
21780,326,43914,0.57,self-employed,21,354679
21781,574,184984,0.24,unemployed,26,415005
21782,658,191285,0.46,self-employed,59,199796
21783,305,83961,0.11,employed,58,121806
21784,391,69468,0.32,self-employed,28,473009
21785,665,111105,0.17,self-employed,40,325625
21786,577,128396,0.55,employed,57,248771
21787,673,107745,0.22,employed,27,407121
21788,673,40707,0.32,unemployed,29,437709
21789,739,126409,0.12,employed,53,63581
21790,673,80826,0.2,unemployed,22,409227
21791,759,194284,0.55,employed,54,208243
21792,338,176881,0.15,employed,50,146541
21793,655,23075,0.31,self-employed,24,129456
21794,731,31494,0.37,unemployed,48,483464
21795,669,94003,0.14,self-employed,34,95361
21796,344,121309,0.24,unemployed,52,54231
21797,426,28448,0.27,employed,25,237294
21798,440,141149,0.29,employed,35,473177
21799,674,165795,0.42,unemployed,47,96203
21800,557,173659,0.58,employed,56,223718
21801,405,43904,0.55,employed,46,408467
21802,822,114818,0.1,employed,47,465051
21803,495,59718,0.31,self-employed,30,478629
21804,586,188225,0.14,self-employed,41,284757
21805,728,22442,0.37,employed,45,135906
21806,349,186636,0.13,unemployed,21,379656
21807,668,155412,0.59,employed,32,485462
21808,545,107121,0.31,self-employed,24,309398
21809,452,187180,0.48,unemployed,55,115521
21810,770,32051,0.36,employed,38,19687
21811,463,146084,0.55,self-employed,27,391964
21812,745,50572,0.35,employed,42,181534
21813,785,140125,0.24,self-employed,58,371844
21814,783,143040,0.36,self-employed,63,249684
21815,574,68940,0.13,employed,58,171073
21816,473,48142,0.3,employed,25,300480
21817,538,34460,0.31,self-employed,38,480447
21818,446,20822,0.57,self-employed,43,334988
21819,496,57697,0.4,self-employed,57,16978
21820,692,167594,0.25,employed,24,458659
21821,769,70710,0.34,self-employed,45,424410
21822,799,100965,0.29,unemployed,28,59420
21823,617,64248,0.22,self-employed,65,418112
21824,434,138631,0.13,employed,38,335432
21825,756,80557,0.36,employed,39,398727
21826,785,46245,0.4,self-employed,35,394178
21827,352,173501,0.37,self-employed,56,283171
21828,581,96976,0.49,unemployed,27,116891
21829,682,76475,0.56,employed,43,365191
21830,570,135519,0.25,unemployed,25,235639
21831,707,31844,0.54,employed,45,166374
21832,469,123503,0.3,employed,47,253125
21833,351,148806,0.17,employed,49,327534
21834,340,41562,0.58,unemployed,30,420733
21835,492,62959,0.2,unemployed,55,144553
21836,548,37264,0.24,employed,57,62274
21837,350,199662,0.57,self-employed,32,241647
21838,750,170755,0.45,unemployed,29,269908
21839,835,33608,0.43,employed,27,131861
21840,631,117773,0.46,employed,60,333239
21841,763,143283,0.1,self-employed,40,419233
21842,389,119573,0.19,self-employed,34,355398
21843,426,114733,0.5,self-employed,55,193368
21844,746,134574,0.59,employed,31,318124
21845,803,25615,0.48,self-employed,60,313799
21846,547,60208,0.38,employed,39,217453
21847,631,139682,0.57,self-employed,46,323467
21848,345,110751,0.26,employed,56,185232
21849,555,196204,0.15,unemployed,26,149409
21850,483,45571,0.17,unemployed,65,389221
21851,836,150765,0.13,employed,24,157728
21852,687,106563,0.59,self-employed,45,82094
21853,758,58705,0.32,unemployed,52,263380
21854,682,151479,0.22,self-employed,43,191566
21855,712,195663,0.54,employed,64,94750
21856,310,195911,0.56,employed,51,454170
21857,778,172201,0.32,unemployed,32,121668
21858,516,189623,0.13,employed,64,173212
21859,657,168512,0.55,unemployed,61,375428
21860,575,33671,0.48,self-employed,59,77130
21861,429,141796,0.22,self-employed,24,453575
21862,428,196820,0.13,self-employed,22,312165
21863,722,41500,0.1,employed,64,296660
21864,503,21601,0.11,employed,23,449304
21865,484,131522,0.19,employed,47,116051
21866,403,186663,0.34,self-employed,62,162409
21867,543,36514,0.25,self-employed,39,346033
21868,641,120158,0.51,self-employed,25,327464
21869,574,159144,0.11,employed,28,220638
21870,641,123147,0.37,self-employed,30,440431
21871,785,74734,0.18,employed,41,485213
21872,699,177169,0.51,unemployed,40,133017
21873,336,93604,0.2,unemployed,47,403445
21874,609,96044,0.42,employed,63,85105
21875,440,181691,0.49,self-employed,36,189365
21876,656,161816,0.24,self-employed,47,472364
21877,560,60410,0.56,self-employed,51,136272
21878,445,72371,0.28,self-employed,34,273333
21879,637,52780,0.3,self-employed,53,246871
21880,722,191188,0.55,employed,50,237896
21881,342,125762,0.34,unemployed,35,196454
21882,648,57428,0.24,employed,61,429396
21883,749,166630,0.53,unemployed,26,221159
21884,379,113977,0.45,unemployed,37,413958
21885,592,81598,0.21,self-employed,64,304706
21886,803,30945,0.58,unemployed,59,294736
21887,754,114484,0.51,unemployed,59,337522
21888,628,32247,0.12,employed,46,391792
21889,575,40470,0.25,unemployed,24,324587
21890,576,135367,0.32,unemployed,42,450548
21891,341,107119,0.19,unemployed,44,159379
21892,843,38753,0.59,unemployed,60,83043
21893,303,49149,0.17,self-employed,55,386769
21894,371,174130,0.44,self-employed,26,273914
21895,511,155927,0.56,unemployed,21,113578
21896,328,53807,0.4,employed,29,235076
21897,791,77779,0.44,employed,24,438831
21898,674,170288,0.39,employed,26,490568
21899,681,187514,0.27,unemployed,55,69988
21900,496,105514,0.11,unemployed,53,89310
21901,659,32337,0.13,unemployed,27,378786
21902,739,32999,0.35,self-employed,41,220675
21903,332,141803,0.4,unemployed,37,369774
21904,379,96154,0.54,employed,40,346765
21905,516,111698,0.4,self-employed,64,378036
21906,405,177737,0.52,unemployed,21,228536
21907,379,99623,0.14,employed,23,229454
21908,419,86081,0.25,unemployed,59,141437
21909,424,159029,0.16,employed,36,15375
21910,559,168932,0.51,employed,32,448062
21911,441,26957,0.13,employed,45,461797
21912,701,23032,0.25,self-employed,58,95976
21913,303,188204,0.19,employed,33,246316
21914,308,62735,0.22,self-employed,55,140201
21915,655,114577,0.46,employed,28,442337
21916,728,46075,0.28,self-employed,35,199859
21917,777,164690,0.28,unemployed,58,19147
21918,806,154299,0.43,unemployed,35,397354
21919,645,111695,0.48,self-employed,39,400044
21920,322,132029,0.27,employed,24,9739
21921,746,114238,0.19,employed,33,393982
21922,451,39062,0.37,self-employed,47,346861
21923,670,190859,0.38,self-employed,53,293766
21924,738,169448,0.51,unemployed,31,137544
21925,369,44699,0.44,self-employed,52,250901
21926,659,116119,0.28,employed,22,445191
21927,493,192823,0.54,self-employed,33,404600
21928,382,148617,0.55,employed,45,424419
21929,324,27315,0.53,self-employed,36,315965
21930,810,199701,0.58,employed,41,265914
21931,697,59311,0.54,employed,39,184192
21932,316,40742,0.15,unemployed,51,249840
21933,660,132334,0.6,self-employed,44,22171
21934,502,94669,0.39,self-employed,37,132792
21935,697,171032,0.51,employed,53,372069
21936,697,57820,0.53,self-employed,63,127231
21937,742,23376,0.34,self-employed,48,286678
21938,845,137223,0.34,self-employed,62,274190
21939,847,74241,0.36,employed,32,422368
21940,652,52812,0.53,self-employed,47,218879
21941,373,67143,0.25,self-employed,37,123925
21942,452,26193,0.33,unemployed,40,154370
21943,837,81083,0.2,unemployed,22,248105
21944,312,57705,0.39,self-employed,64,397048
21945,711,70897,0.4,self-employed,37,408745
21946,580,25964,0.53,self-employed,40,159798
21947,539,186710,0.13,employed,36,456219
21948,463,147145,0.17,unemployed,42,165747
21949,747,115761,0.38,employed,27,305157
21950,787,77956,0.48,self-employed,62,271489
21951,706,67744,0.33,unemployed,36,297186
21952,466,120259,0.48,self-employed,50,283337
21953,361,75410,0.15,self-employed,47,249875
21954,516,23508,0.23,unemployed,45,19836
21955,510,104356,0.39,employed,52,226233
21956,680,143989,0.36,employed,56,434488
21957,354,30926,0.47,self-employed,24,103352
21958,493,103274,0.31,self-employed,27,157256
21959,354,39004,0.16,self-employed,45,136037
21960,568,35590,0.22,employed,48,302092
21961,707,188507,0.25,self-employed,28,341656
21962,710,135253,0.29,employed,55,379503
21963,388,78242,0.19,employed,30,126379
21964,351,186516,0.2,unemployed,50,155565
21965,480,187696,0.38,self-employed,43,34734
21966,664,41819,0.17,self-employed,57,474393
21967,812,153965,0.16,unemployed,56,333355
21968,503,94315,0.56,employed,60,218029
21969,519,166853,0.32,self-employed,40,71037
21970,503,164128,0.17,employed,37,441992
21971,757,72378,0.59,unemployed,42,303609
21972,680,197340,0.25,employed,32,416035
21973,605,192885,0.18,unemployed,64,21475
21974,460,165496,0.51,employed,33,126056
21975,310,111352,0.6,unemployed,28,466767
21976,778,164368,0.21,employed,40,470194
21977,460,147457,0.41,self-employed,49,148280
21978,803,164953,0.2,unemployed,43,259004
21979,667,69776,0.14,unemployed,48,359216
21980,326,57846,0.17,employed,35,350221
21981,487,190202,0.54,unemployed,34,82656
21982,372,145817,0.14,employed,64,441975
21983,828,29038,0.35,self-employed,50,261630
21984,424,115117,0.47,self-employed,34,475860
21985,382,57594,0.22,self-employed,27,78045
21986,426,148137,0.5,employed,58,6723
21987,526,64404,0.52,employed,58,435455
21988,729,184519,0.4,unemployed,25,20064
21989,650,150450,0.36,unemployed,31,478094
21990,331,84704,0.18,unemployed,50,313968
21991,675,36502,0.46,self-employed,21,404466
21992,781,56166,0.58,self-employed,45,49813
21993,683,119439,0.37,self-employed,27,278808
21994,521,76710,0.28,unemployed,21,23967
21995,650,149521,0.32,unemployed,62,117583
21996,521,172987,0.55,unemployed,55,490273
21997,817,195672,0.11,self-employed,36,380467
21998,400,182134,0.31,self-employed,63,437404
21999,668,124969,0.33,unemployed,33,427626
22000,786,76048,0.25,employed,48,427198
22001,592,79188,0.5,employed,43,78532
22002,497,191349,0.45,unemployed,41,148407
22003,807,28069,0.53,self-employed,55,485250
22004,519,59502,0.42,self-employed,23,370474
22005,510,92770,0.19,employed,39,226761
22006,363,112432,0.27,employed,33,171099
22007,805,99289,0.25,unemployed,58,443793
22008,546,106081,0.57,employed,64,490822
22009,543,53252,0.58,employed,55,84627
22010,342,190213,0.53,self-employed,65,446268
22011,341,165671,0.4,employed,31,371827
22012,540,32938,0.26,unemployed,30,374480
22013,795,67750,0.55,employed,52,191865
22014,379,39141,0.49,employed,51,253893
22015,846,141778,0.14,employed,57,111220
22016,362,87541,0.39,self-employed,25,110937
22017,829,59880,0.49,self-employed,52,263355
22018,615,79533,0.17,employed,64,497535
22019,657,66299,0.25,self-employed,33,218977
22020,778,134622,0.47,unemployed,53,55713
22021,471,166314,0.47,self-employed,52,321305
22022,603,125645,0.43,unemployed,37,213672
22023,538,27127,0.27,self-employed,25,221760
22024,741,196593,0.4,self-employed,41,438836
22025,718,148217,0.25,employed,46,65347
22026,449,38338,0.14,self-employed,49,48652
22027,349,168012,0.23,self-employed,34,298552
22028,603,37041,0.53,unemployed,34,116498
22029,483,60217,0.37,unemployed,23,5943
22030,630,170196,0.14,employed,36,177051
22031,611,90978,0.12,unemployed,54,428556
22032,376,150511,0.35,employed,53,454376
22033,570,76719,0.17,unemployed,62,39502
22034,309,89340,0.37,unemployed,35,134101
22035,376,75626,0.56,unemployed,46,470159
22036,618,27299,0.33,self-employed,24,128099
22037,841,186916,0.56,employed,56,279869
