application_id,credit_score,income,dti,employment_status,age,loan_amount
41139,509,189341,0.43,unemployed,49,177492
41140,606,194738,0.56,unemployed,62,334801
41141,756,45455,0.53,self-employed,49,354702
41142,605,57823,0.57,self-employed,31,145970
41143,524,57111,0.11,self-employed,42,31014
41144,804,111543,0.44,self-employed,63,357214
41145,397,21217,0.39,unemployed,42,205629
41146,770,177326,0.58,self-employed,63,160086
41147,516,30478,0.28,unemployed,49,15441
41148,821,31354,0.14,unemployed,24,61477
41149,786,97251,0.28,employed,26,453679
41150,433,101143,0.21,unemployed,60,85933
41151,785,44197,0.32,unemployed,53,354847
41152,453,194807,0.29,self-employed,35,294689
41153,507,139229,0.35,unemployed,61,360095
41154,567,82869,0.58,employed,38,95497
41155,420,101603,0.41,self-employed,50,307138
41156,742,76216,0.3,self-employed,29,178312
41157,619,160536,0.29,self-employed,51,387877
41158,821,126260,0.53,unemployed,46,136560
41159,734,28142,0.25,unemployed,41,440034
41160,546,103101,0.33,employed,49,451523
41161,671,75629,0.11,employed,41,307355
41162,357,152744,0.41,employed,41,301878
41163,766,126413,0.28,unemployed,58,367968
41164,643,130183,0.38,employed,41,247206
41165,804,126408,0.36,self-employed,26,217620
41166,785,79431,0.38,unemployed,34,446963
41167,762,155523,0.54,self-employed,31,240767
41168,657,130228,0.5,employed,59,123824
41169,673,115738,0.47,unemployed,29,46393
41170,318,180976,0.19,employed,53,386122
41171,584,84796,0.56,self-employed,32,5124
41172,728,178577,0.59,self-employed,46,451965
41173,834,63988,0.3,self-employed,31,78694
41174,635,20281,0.14,employed,39,405376
41175,565,157339,0.31,self-employed,25,250909
41176,847,48065,0.23,employed,40,26139
41177,634,184359,0.55,self-employed,63,176662
41178,454,92927,0.41,unemployed,55,161861
41179,569,129038,0.51,self-employed,29,281643
41180,736,153144,0.43,unemployed,58,256655
41181,302,83535,0.58,employed,45,468027
41182,646,193065,0.5,employed,61,415747
41183,687,167986,0.32,employed,26,462196
41184,754,20075,0.35,unemployed,37,44559
41185,606,134604,0.43,employed,27,43107
41186,568,94265,0.58,self-employed,40,47682
41187,846,54360,0.35,unemployed,42,25880
41188,681,151211,0.12,unemployed,57,165804
41189,558,98845,0.27,employed,21,235798
41190,442,46320,0.44,unemployed,29,265573
41191,476,82302,0.48,employed,42,87828
41192,802,124562,0.11,unemployed,62,423811
41193,793,172028,0.55,self-employed,29,223081
41194,471,39185,0.47,employed,52,130592
41195,509,91616,0.42,employed,64,336202
41196,826,53810,0.26,employed,55,164361
41197,641,30288,0.11,self-employed,54,353443
41198,376,74671,0.38,self-employed,34,7708
41199,676,162886,0.47,unemployed,21,204302
41200,324,163325,0.13,employed,42,491013
41201,397,132416,0.44,employed,49,401555
41202,570,57682,0.44,self-employed,35,475500
41203,444,57599,0.29,self-employed,24,123842
41204,726,146494,0.22,unemployed,29,277012
41205,607,164345,0.43,self-employed,41,111134
41206,744,89444,0.33,employed,23,402144
41207,762,167001,0.26,self-employed,64,65849
41208,399,74634,0.11,employed,63,63762
41209,469,36740,0.18,self-employed,27,266982
41210,301,153562,0.48,unemployed,27,182332
41211,348,99070,0.37,employed,50,129485
41212,345,184786,0.1,self-employed,39,310079
41213,705,123747,0.59,employed,28,374820
41214,372,129830,0.5,unemployed,48,7287
41215,688,160837,0.37,self-employed,27,463743
41216,824,104023,0.47,unemployed,45,92197
41217,676,127439,0.16,employed,51,379656
41218,314,62633,0.18,employed,64,375425
41219,667,42786,0.11,self-employed,31,465586
41220,751,164623,0.53,self-employed,30,334390
41221,699,157973,0.19,self-employed,35,225943
41222,746,164313,0.29,employed,30,263080
41223,837,171704,0.48,employed,23,306606
41224,632,167018,0.38,self-employed,44,437712
41225,700,102711,0.37,employed,41,272031
41226,777,153823,0.53,employed,64,239809
41227,467,104987,0.45,unemployed,48,448594
41228,515,156714,0.44,employed,44,102655
41229,714,68022,0.39,self-employed,34,326419
41230,454,139677,0.51,self-employed,42,407137
41231,774,72018,0.39,employed,47,279743
41232,487,29593,0.56,self-employed,38,337775
41233,710,184122,0.42,unemployed,56,406468
41234,724,99810,0.16,self-employed,21,15560
41235,507,142863,0.53,unemployed,24,309358
41236,781,177891,0.25,unemployed,34,454981
41237,718,138109,0.35,self-employed,22,337519
41238,355,198955,0.23,unemployed,23,333960
41239,319,126577,0.36,self-employed,32,473664
41240,792,179441,0.2,employed,34,217182
41241,530,44199,0.36,self-employed,57,282520
41242,355,93626,0.54,unemployed,41,175928
41243,816,85859,0.15,self-employed,48,239184
41244,365,85146,0.35,self-employed,25,301051
41245,404,171501,0.15,unemployed,30,345077
41246,355,132583,0.51,employed,56,181352
41247,600,163851,0.2,self-employed,21,202989
41248,717,86478,0.49,self-employed,49,492635
41249,506,142312,0.54,unemployed,63,256410
41250,806,134087,0.11,unemployed,50,369803
41251,398,27673,0.13,employed,62,80758
41252,618,186783,0.54,unemployed,48,288210
41253,727,117493,0.24,unemployed,26,109399
41254,578,98236,0.39,self-employed,27,19279
41255,482,120234,0.42,unemployed,60,216962
41256,739,138100,0.43,employed,25,342555
41257,797,101371,0.48,unemployed,65,256784
41258,579,66718,0.18,employed,33,366959
41259,460,83463,0.43,unemployed,37,296136
41260,695,174111,0.36,employed,47,129795
41261,679,27828,0.44,self-employed,30,112331
41262,461,124588,0.58,unemployed,62,299287
41263,622,110896,0.19,unemployed,28,306475
41264,435,188676,0.49,unemployed,38,397444
41265,375,113102,0.16,employed,24,222155
41266,741,25899,0.49,unemployed,21,495952
41267,693,121898,0.42,self-employed,22,326752
41268,463,171769,0.58,employed,62,328742
41269,460,172357,0.39,unemployed,49,389834
41270,574,127550,0.28,employed,59,290637
41271,758,43076,0.42,unemployed,24,113845
41272,364,57304,0.13,self-employed,57,474987
41273,571,142770,0.59,unemployed,38,391794
41274,578,115735,0.32,employed,28,147114
41275,825,160257,0.46,employed,27,197925
41276,529,127159,0.17,self-employed,43,57733
41277,766,144773,0.5,unemployed,45,110342
41278,400,22107,0.19,unemployed,43,38834
41279,397,198875,0.32,unemployed,54,414703
41280,499,195545,0.25,employed,28,382100
41281,672,45719,0.25,employed,40,364877
41282,327,64387,0.43,employed,25,356147
41283,741,63052,0.15,self-employed,22,314923
41284,624,22685,0.33,self-employed,43,237745
41285,791,159269,0.27,employed,41,445285
41286,328,82755,0.49,self-employed,58,375163
41287,301,184396,0.18,self-employed,22,172689
41288,770,51917,0.56,unemployed,35,429894
41289,386,123376,0.55,self-employed,45,425942
41290,585,135140,0.47,unemployed,35,225267
41291,509,132141,0.3,employed,35,95520
41292,845,194472,0.17,unemployed,36,462517
41293,556,82129,0.49,employed,49,114473
41294,401,176776,0.33,self-employed,58,414169
41295,501,138013,0.44,self-employed,25,266164
41296,804,126892,0.47,unemployed,48,126414
41297,792,61123,0.18,self-employed,48,347668
41298,822,62334,0.25,self-employed,37,137260
41299,787,134983,0.14,self-employed,39,349380
41300,848,103971,0.57,employed,58,59046
41301,849,41098,0.45,self-employed,33,157399
41302,401,56852,0.14,unemployed,54,482736
41303,494,32320,0.15,self-employed,53,260017
41304,560,105155,0.46,employed,43,224149
41305,683,106874,0.1,unemployed,23,254617
41306,466,153147,0.49,self-employed,43,40450
41307,460,198624,0.16,unemployed,41,66720
41308,703,66869,0.29,employed,42,451788
41309,777,51509,0.48,self-employed,35,216459
41310,519,153937,0.34,self-employed,33,279105
41311,687,132162,0.25,self-employed,54,359729
41312,812,177620,0.17,unemployed,41,119932
41313,717,35313,0.24,employed,38,381053
41314,733,64321,0.39,unemployed,38,319867
41315,549,130798,0.13,employed,55,81445
41316,771,182088,0.32,unemployed,42,89471
41317,659,105419,0.24,self-employed,62,85662
41318,449,160146,0.33,self-employed,55,267332
41319,325,39870,0.33,unemployed,26,96391
41320,489,29482,0.36,self-employed,52,433354
41321,422,43278,0.2,unemployed,43,36609
41322,663,67582,0.12,employed,32,222825
41323,530,149520,0.21,employed,28,304056
41324,745,30641,0.11,employed,41,63829
41325,501,151425,0.12,employed,60,25946
41326,525,120029,0.39,self-employed,34,351297
41327,446,86741,0.25,unemployed,33,462216
41328,724,161698,0.14,unemployed,51,321305
41329,477,67842,0.51,unemployed,50,418397
41330,691,45643,0.18,unemployed,51,451263
41331,402,105932,0.44,employed,54,91625
41332,466,85343,0.33,self-employed,29,460347
41333,669,62204,0.27,employed,53,257425
41334,850,25423,0.44,unemployed,46,367331
41335,313,84552,0.4,unemployed,36,109846
41336,499,158935,0.5,self-employed,27,370646
41337,520,155179,0.28,self-employed,65,187055
41338,546,53332,0.2,unemployed,45,348215
41339,377,55050,0.31,self-employed,57,357622
41340,644,43152,0.33,unemployed,34,5060
41341,306,107294,0.45,self-employed,30,381253
41342,651,142472,0.54,employed,52,343555
41343,596,124051,0.39,employed,27,463308
41344,393,44544,0.28,unemployed,30,33722
41345,305,168499,0.28,unemployed,25,122079
41346,457,107648,0.46,unemployed,39,429104
41347,587,129636,0.37,self-employed,33,473293
41348,845,84851,0.55,employed,50,72585
41349,577,83294,0.25,employed,48,438430
41350,503,113903,0.15,unemployed,40,345565
41351,744,107819,0.38,unemployed,58,222305
41352,837,54821,0.5,employed,30,421635
41353,372,76806,0.15,employed,61,206691
41354,843,169202,0.51,self-employed,41,42887
41355,667,187197,0.46,employed,21,206383
41356,301,28127,0.51,self-employed,44,252340
41357,718,74929,0.49,employed,29,452363
41358,822,80440,0.21,self-employed,60,136247
41359,615,27837,0.49,employed,56,393937
41360,507,42381,0.43,unemployed,54,340148
41361,767,134960,0.26,unemployed,62,150644
41362,643,45948,0.51,unemployed,22,220886
41363,305,160709,0.44,employed,60,318761
41364,505,170807,0.46,employed,40,220891
41365,814,37979,0.39,unemployed,31,466917
41366,561,129271,0.38,unemployed,44,410724
41367,495,44560,0.16,unemployed,26,184338
41368,681,49422,0.29,unemployed,38,102031
41369,523,138995,0.36,unemployed,65,454037
41370,553,46952,0.34,employed,65,309702
41371,697,114267,0.23,self-employed,53,123020
41372,393,32020,0.51,unemployed,33,410588
41373,315,34004,0.24,employed,55,483789
41374,664,111602,0.3,employed,48,457539
41375,577,21769,0.26,unemployed,38,198941
41376,546,181840,0.41,self-employed,34,249237
41377,345,163088,0.56,employed,25,145138
41378,591,147466,0.36,unemployed,64,57861
41379,694,44542,0.58,unemployed,52,319185
41380,496,104901,0.33,employed,31,309167
41381,797,34378,0.51,self-employed,35,30158
41382,786,160761,0.11,employed,45,122959
41383,543,135645,0.45,employed,43,29419
41384,819,88136,0.37,self-employed,39,429551
41385,534,80339,0.22,unemployed,62,202088
41386,349,124925,0.16,unemployed,33,168076
41387,650,26968,0.53,employed,61,160944
41388,498,131707,0.42,self-employed,44,110969
41389,557,42182,0.45,self-employed,60,66727
41390,847,69875,0.46,self-employed,57,25590
41391,785,183345,0.22,employed,56,258091
41392,680,91462,0.48,self-employed,57,148747
41393,790,177082,0.43,self-employed,38,472886
41394,646,47473,0.3,employed,28,290775
41395,831,24186,0.44,employed,62,235631
41396,339,194426,0.34,unemployed,51,56877
41397,494,174302,0.43,self-employed,32,240319
41398,605,139746,0.23,employed,61,246175
41399,541,119802,0.41,unemployed,33,386375
41400,613,47162,0.29,self-employed,44,76730
41401,445,62848,0.35,self-employed,24,382438
41402,448,40350,0.5,unemployed,42,6828
41403,516,167528,0.48,unemployed,49,279483
41404,558,50862,0.21,unemployed,28,25326
41405,670,168284,0.36,self-employed,21,84179
41406,725,35828,0.16,employed,24,467175
41407,311,59326,0.6,employed,60,70540
41408,486,162961,0.55,self-employed,36,369246
41409,850,127698,0.25,unemployed,47,484265
41410,675,165173,0.11,employed,29,105734
41411,376,145522,0.42,self-employed,55,368079
41412,583,39711,0.19,self-employed,33,335948
41413,683,24731,0.37,self-employed,60,256835
41414,685,116822,0.37,self-employed,55,106227
41415,526,88819,0.29,unemployed,43,43289
41416,603,176704,0.47,unemployed,41,393492
41417,519,83364,0.33,unemployed,40,267552
41418,703,155548,0.34,unemployed,45,42411
41419,532,129981,0.13,self-employed,29,209346
41420,705,161725,0.44,self-employed,41,446073
41421,766,137210,0.29,self-employed,53,496694
41422,438,143541,0.26,self-employed,64,404414
41423,357,34805,0.42,unemployed,63,369911
41424,741,161086,0.49,unemployed,35,391910
41425,496,183306,0.35,unemployed,55,71589
41426,642,25134,0.16,self-employed,29,196718
41427,636,185796,0.12,unemployed,45,215959
41428,537,150447,0.11,employed,41,75993
41429,529,61634,0.26,unemployed,49,91031
41430,521,64991,0.33,employed,54,135194
41431,707,44361,0.18,unemployed,47,184389
41432,589,76786,0.51,unemployed,59,249303
41433,661,175268,0.59,unemployed,28,399864
41434,569,94769,0.16,employed,59,334707
41435,627,118884,0.14,employed,40,390880
41436,491,84597,0.12,self-employed,26,320410
41437,816,30170,0.54,self-employed,33,294606
41438,324,106242,0.43,self-employed,61,178191
41439,341,72697,0.15,self-employed,53,307346
41440,525,187853,0.33,self-employed,42,474863
41441,786,151962,0.56,self-employed,47,478013
41442,569,133477,0.25,unemployed,54,190577
41443,545,74307,0.47,unemployed,47,314712
41444,591,143963,0.22,unemployed,26,136193
41445,736,40745,0.47,unemployed,44,440266
41446,759,72210,0.27,self-employed,30,423805
41447,539,44037,0.31,unemployed,49,378168
41448,637,53180,0.33,unemployed,57,81138
41449,489,58263,0.42,employed,57,206888
41450,757,158665,0.29,employed,59,41462
41451,394,156017,0.32,employed,38,239908
41452,759,29365,0.53,self-employed,50,106478
41453,476,166780,0.54,unemployed,62,146010
41454,419,116175,0.2,unemployed,34,403483
41455,770,73233,0.56,employed,49,498498
41456,566,140230,0.47,employed,34,18106
41457,771,93521,0.42,employed,37,362815
41458,476,131287,0.56,employed,21,13668
41459,731,100691,0.44,employed,21,215321
41460,387,173227,0.4,employed,37,132529
41461,367,108699,0.49,unemployed,24,90895
41462,728,78395,0.26,employed,56,486496
41463,604,115393,0.44,employed,49,49272
41464,446,150164,0.27,employed,40,252941
41465,695,78306,0.11,employed,60,386668
41466,778,183312,0.47,unemployed,28,326200
41467,525,194165,0.31,unemployed,61,302867
41468,309,187249,0.17,unemployed,62,337175
41469,490,98157,0.32,employed,50,245435
41470,815,60538,0.32,employed,54,261676
41471,729,138388,0.33,self-employed,61,78982
41472,397,157782,0.28,self-employed,49,423396
41473,515,76843,0.54,unemployed,45,40479
41474,537,121930,0.41,employed,62,98870
41475,820,35339,0.27,unemployed,35,494731
41476,441,136464,0.43,employed,22,270788
41477,784,70579,0.41,employed,55,40101
41478,535,182350,0.45,unemployed,49,130366
41479,401,59450,0.36,self-employed,49,165397
41480,514,145462,0.52,unemployed,58,352379
41481,805,107585,0.26,unemployed,21,111766
41482,627,129475,0.45,employed,41,59417
41483,832,63880,0.56,unemployed,21,395799
41484,850,53969,0.4,employed,31,302168
41485,773,162483,0.6,unemployed,30,15402
41486,693,196460,0.1,self-employed,28,109875
41487,647,76124,0.53,employed,28,345447
41488,396,158079,0.12,employed,23,169279
41489,395,191317,0.32,unemployed,26,14450
41490,310,144037,0.48,self-employed,27,41575
41491,515,51863,0.31,unemployed,44,49161
41492,479,140169,0.36,self-employed,36,195967
41493,741,182758,0.26,unemployed,41,331764
41494,459,199501,0.23,unemployed,35,362020
41495,704,74959,0.58,unemployed,60,65700
41496,629,102493,0.39,unemployed,42,421378
41497,471,74243,0.47,unemployed,23,303325
41498,769,91775,0.39,unemployed,46,334094
41499,760,96383,0.46,employed,53,411183
41500,567,189269,0.37,employed,60,190487
41501,823,77032,0.25,self-employed,40,343768
41502,403,188766,0.41,employed,41,104661
41503,795,36588,0.23,employed,41,284466
41504,475,29376,0.23,self-employed,64,445020
41505,316,173774,0.55,employed,65,294165
41506,680,99325,0.35,unemployed,54,155227
41507,568,43248,0.33,employed,42,14862
41508,735,152322,0.55,unemployed,63,190288
41509,413,84054,0.23,self-employed,28,406969
41510,611,29974,0.16,unemployed,65,393691
41511,325,174080,0.13,employed,62,450998
41512,646,87342,0.29,self-employed,34,228037
41513,659,144520,0.53,self-employed,26,341471
41514,544,143844,0.42,self-employed,25,87374
41515,452,146533,0.11,self-employed,21,461293
41516,489,81397,0.18,employed,34,126618
41517,647,44821,0.4,employed,61,305735
41518,490,110901,0.54,self-employed,51,475368
41519,568,97272,0.33,employed,59,187143
41520,382,83917,0.36,unemployed,62,105635
41521,654,173124,0.57,unemployed,51,76507
41522,599,183068,0.33,self-employed,50,180600
41523,485,119079,0.59,self-employed,29,484986
41524,636,47338,0.13,self-employed,34,101904
41525,478,172629,0.51,self-employed,54,383088
41526,514,92531,0.14,employed,34,174981
41527,627,49201,0.3,unemployed,23,215946
41528,425,82604,0.32,self-employed,61,337750
41529,684,70072,0.47,self-employed,23,106658
41530,502,44716,0.15,unemployed,45,34946
41531,618,78266,0.44,unemployed,38,287953
41532,562,162775,0.43,employed,54,363579
41533,525,138412,0.31,employed,24,23826
41534,557,125256,0.6,unemployed,57,486637
41535,656,73263,0.43,unemployed,25,322326
41536,428,55094,0.26,unemployed,60,33164
41537,501,173180,0.26,self-employed,65,394465
41538,495,141202,0.57,employed,54,339684
41539,798,66719,0.27,employed,54,316718
41540,441,75620,0.38,self-employed,22,426951
41541,553,114925,0.52,employed,43,13713
41542,412,163143,0.41,self-employed,54,464194
41543,315,65201,0.45,employed,55,50966
41544,525,105674,0.43,unemployed,52,182216
41545,521,166708,0.54,unemployed,24,405988
41546,615,59143,0.24,employed,28,278783
41547,440,21061,0.22,unemployed,32,268556
41548,840,160411,0.19,self-employed,21,57728
41549,574,66586,0.16,unemployed,58,157962
41550,415,192840,0.37,self-employed,42,132251
41551,526,58571,0.4,self-employed,30,251553
41552,763,180725,0.21,employed,31,52077
41553,572,175683,0.19,employed,49,266915
41554,374,157776,0.23,unemployed,44,144213
41555,699,30338,0.59,self-employed,54,351368
41556,553,21299,0.42,self-employed,63,229453
41557,789,68108,0.54,self-employed,61,418160
41558,713,120439,0.28,employed,32,256986
41559,715,22098,0.38,unemployed,49,145082
41560,359,73674,0.41,self-employed,29,218652
41561,663,166053,0.54,employed,61,282108
41562,460,153117,0.55,employed,24,471178
41563,511,129304,0.47,self-employed,41,125316
41564,843,168225,0.29,employed,30,442146
41565,536,22602,0.42,employed,52,256042
41566,450,96752,0.51,self-employed,39,491607
41567,445,46490,0.12,employed,37,6941
41568,783,128649,0.12,self-employed,57,358024
41569,697,66511,0.57,self-employed,35,77678
41570,614,56320,0.22,self-employed,31,414553
41571,518,42861,0.23,self-employed,39,206023
41572,808,36199,0.43,self-employed,46,94194
41573,546,148398,0.2,unemployed,55,267124
41574,588,35815,0.5,self-employed,38,266580
41575,544,104787,0.46,unemployed,30,115992
41576,540,187319,0.5,employed,44,288653
41577,648,60581,0.28,employed,21,6865
41578,481,28428,0.2,unemployed,24,169295
41579,358,136702,0.14,employed,41,326955
41580,820,172734,0.5,unemployed,33,394959
41581,648,159578,0.22,unemployed,50,243691
41582,425,131961,0.18,self-employed,30,361686
41583,324,134120,0.36,employed,40,471142
41584,415,172017,0.2,unemployed,35,234012
41585,551,59438,0.18,employed,50,420090
41586,607,127045,0.51,self-employed,49,451443
41587,637,170445,0.46,self-employed,38,499247
41588,694,34018,0.16,self-employed,35,394401
41589,385,77874,0.36,employed,24,41996
41590,528,84497,0.25,unemployed,24,490329
41591,504,39458,0.29,employed,61,63386
41592,582,91576,0.17,employed,25,18770
41593,391,147765,0.54,employed,29,107741
41594,400,196254,0.36,unemployed,44,36184
41595,658,149873,0.6,employed,51,188776
41596,526,111827,0.43,employed,54,272396
41597,695,96687,0.41,unemployed,34,418885
41598,499,125501,0.45,self-employed,55,63077
41599,457,78045,0.31,employed,22,410889
41600,357,117232,0.37,employed,35,95147
41601,588,46131,0.37,unemployed,27,10691
41602,677,192314,0.23,unemployed,23,312811
41603,631,28338,0.5,employed,44,305656
41604,590,145631,0.47,self-employed,40,400078
41605,752,104510,0.48,self-employed,38,319641
41606,701,75777,0.28,self-employed,54,128483
41607,532,25399,0.53,employed,55,203063
41608,809,49103,0.16,employed,42,494713
41609,722,26383,0.53,self-employed,28,268718
41610,598,169609,0.15,unemployed,55,15894
41611,324,162436,0.5,employed,43,12724
41612,387,166002,0.51,unemployed,25,239110
41613,425,105699,0.23,unemployed,38,406303
41614,804,26945,0.34,unemployed,30,47554
41615,697,67743,0.32,unemployed,40,32530
41616,636,119461,0.56,employed,54,163930
41617,706,20429,0.44,unemployed,63,158699
41618,735,102670,0.11,unemployed,58,214626
41619,719,57381,0.28,self-employed,51,114568
41620,401,52733,0.23,employed,62,265511
41621,758,84025,0.31,employed,23,115631
41622,501,191763,0.18,self-employed,43,339384
41623,565,49355,0.4,self-employed,26,36217
41624,565,148220,0.13,self-employed,63,60941
41625,316,188992,0.6,self-employed,34,39418
41626,524,70359,0.45,employed,63,393505
41627,698,24891,0.32,self-employed,50,223139
41628,585,122492,0.22,self-employed,33,332142
41629,579,164046,0.13,self-employed,23,103423
41630,435,100286,0.29,employed,34,160324
41631,610,67920,0.56,employed,61,190510
41632,706,93189,0.24,employed,51,426509
41633,849,63991,0.26,employed,34,36808
41634,808,94987,0.23,self-employed,54,383147
41635,554,162881,0.33,self-employed,51,209170
41636,554,56166,0.31,employed,57,278872
41637,790,146696,0.2,unemployed,26,156971
41638,629,88000,0.38,employed,32,343452
41639,319,118265,0.43,unemployed,48,63725
41640,817,86355,0.48,unemployed,31,277593
41641,574,75308,0.48,self-employed,57,340970
41642,585,104251,0.13,employed,47,309209
41643,520,62219,0.58,unemployed,63,328990
41644,844,45439,0.2,unemployed,59,227693
41645,784,161621,0.44,self-employed,49,148252
41646,514,78082,0.41,unemployed,35,232960
41647,571,115822,0.18,unemployed,43,22017
41648,581,86059,0.27,unemployed,21,73064
41649,600,63369,0.5,self-employed,21,327051
41650,811,85499,0.11,employed,41,84407
41651,789,107200,0.45,unemployed,37,270599
41652,318,176811,0.54,self-employed,31,163511
41653,443,178840,0.58,self-employed,50,332924
41654,722,123180,0.6,self-employed,34,281191
41655,488,59363,0.2,employed,27,389592
41656,702,112242,0.33,unemployed,62,228433
41657,590,131663,0.32,self-employed,32,29113
41658,442,165926,0.15,employed,44,64666
41659,470,141849,0.19,self-employed,32,435391
41660,833,130579,0.55,unemployed,45,338577
41661,532,137147,0.21,self-employed,21,62027
41662,561,132460,0.4,employed,37,466171
41663,660,109318,0.52,employed,47,256352
41664,760,88074,0.57,self-employed,54,70539
41665,415,29192,0.24,unemployed,62,90525
41666,427,89422,0.32,employed,30,259869
41667,454,135897,0.1,self-employed,47,376583
41668,326,132032,0.56,unemployed,49,373090
41669,369,53387,0.21,self-employed,33,60376
41670,747,172483,0.23,self-employed,35,130787
41671,754,125932,0.31,employed,61,191068
41672,665,61153,0.58,self-employed,33,95071
41673,796,150920,0.21,self-employed,53,417702
41674,717,199661,0.42,self-employed,24,20634
41675,713,33488,0.12,self-employed,47,75562
41676,617,66949,0.28,unemployed,48,362294
41677,589,178171,0.17,employed,36,198518
41678,372,121003,0.13,employed,30,110408
41679,653,193189,0.38,unemployed,45,465545
41680,498,101530,0.22,employed,57,152128
41681,362,44526,0.43,unemployed,34,179283
41682,503,113324,0.19,self-employed,54,394064
41683,469,196794,0.47,unemployed,22,369864
41684,530,66355,0.54,unemployed,24,296606
41685,750,175377,0.13,employed,61,447686
41686,516,117911,0.55,unemployed,23,307721
41687,303,187421,0.31,employed,40,343640
41688,373,65307,0.55,self-employed,58,401536
41689,787,193345,0.19,self-employed,62,50407
41690,789,114045,0.26,employed,61,280200
41691,552,100177,0.38,self-employed,26,218649
41692,411,134450,0.55,unemployed,24,410147
41693,816,184654,0.49,unemployed,31,38531
41694,685,73060,0.14,self-employed,55,123010
41695,651,98051,0.21,self-employed,27,121422
41696,380,106966,0.22,employed,59,53542
41697,526,57091,0.5,employed,33,62190
41698,563,90417,0.28,employed,45,460031
41699,727,189476,0.39,unemployed,43,415946
41700,821,151749,0.47,unemployed,38,380511
41701,622,156811,0.46,self-employed,62,101322
41702,369,54061,0.45,self-employed,21,321477
41703,744,149689,0.48,employed,59,389866
41704,519,49801,0.53,employed,29,311437
41705,821,158441,0.1,unemployed,63,269680
41706,451,127379,0.38,unemployed,31,477958
41707,476,147838,0.24,self-employed,30,166645
41708,482,42565,0.34,unemployed,47,312371
41709,516,137816,0.33,employed,57,187346
41710,633,125294,0.15,self-employed,24,370817
41711,447,83538,0.3,unemployed,58,81282
41712,318,55372,0.19,self-employed,64,98937
41713,628,160460,0.35,self-employed,56,156185
41714,722,55862,0.54,self-employed,58,317924
41715,546,103246,0.32,unemployed,47,35137
41716,303,44327,0.59,unemployed,34,270596
41717,815,154566,0.39,employed,35,415830
41718,427,107061,0.19,self-employed,46,25680
41719,448,43028,0.3,employed,47,88374
41720,564,154982,0.19,self-employed,60,39954
41721,772,135415,0.44,unemployed,22,84340
41722,713,75946,0.15,self-employed,44,121744
41723,689,184737,0.32,unemployed,40,491187
41724,692,180675,0.11,unemployed,42,160551
41725,771,86894,0.16,unemployed,48,139934
41726,452,123680,0.3,employed,49,179746
41727,352,74948,0.36,self-employed,46,111885
41728,711,45643,0.42,self-employed,48,493954
41729,734,181171,0.4,self-employed,24,86295
41730,428,102673,0.13,employed,56,451187
41731,729,110442,0.31,employed,33,60402
41732,692,61874,0.14,employed,57,244314
41733,507,145060,0.19,unemployed,57,331325
41734,360,133629,0.42,self-employed,33,59991
41735,342,180897,0.14,employed,43,139122
41736,581,92366,0.42,self-employed,63,433857
41737,321,75237,0.15,self-employed,61,244738
41738,531,114752,0.31,self-employed,41,164572
41739,622,176395,0.37,self-employed,33,307460
41740,345,188840,0.35,unemployed,34,335577
41741,502,172989,0.24,unemployed,36,362907
41742,678,66847,0.2,employed,51,37093
41743,703,152202,0.33,employed,51,470976
41744,745,191984,0.45,employed,33,168226
41745,461,70800,0.53,employed,55,446860
41746,627,98145,0.2,employed,45,300899
41747,761,81422,0.39,self-employed,63,162323
41748,422,57336,0.58,self-employed,57,184699
41749,419,29835,0.49,unemployed,56,123786
41750,768,38321,0.41,self-employed,60,266708
41751,409,131641,0.3,unemployed,26,471043
41752,561,102867,0.5,employed,55,389288
41753,770,36240,0.5,self-employed,57,279440
41754,653,194568,0.48,unemployed,56,255739
41755,569,189707,0.18,employed,40,112999
41756,772,31982,0.52,self-employed,24,244757
41757,344,163704,0.12,unemployed,42,425947
41758,789,98824,0.34,unemployed,42,101315
41759,309,40247,0.17,unemployed,31,442382
41760,808,38209,0.18,unemployed,59,474783
41761,303,20912,0.34,unemployed,57,214381
41762,763,169778,0.37,unemployed,65,434332
41763,319,141443,0.53,employed,43,453359
41764,757,75901,0.39,employed,50,214582
41765,521,104066,0.54,employed,28,206147
41766,656,170234,0.32,self-employed,59,455920
41767,369,84433,0.16,employed,29,424522
41768,718,48138,0.37,employed,32,246277
41769,589,164788,0.12,employed,30,309616
41770,757,65542,0.51,unemployed,62,13573
41771,590,168005,0.1,self-employed,47,275566
41772,667,192329,0.12,unemployed,52,292978
41773,701,46196,0.51,employed,27,13222
41774,387,157660,0.26,employed,48,48005
41775,365,54974,0.32,self-employed,36,433205
41776,468,92120,0.3,employed,25,283403
41777,533,123192,0.51,unemployed,44,402974
41778,445,122445,0.24,employed,23,194801
41779,478,122595,0.41,employed,56,273148
41780,507,100936,0.36,unemployed,57,139516
41781,385,101602,0.36,employed,25,456786
41782,443,184050,0.14,unemployed,37,489189
41783,766,79764,0.28,self-employed,33,109007
41784,550,28741,0.34,self-employed,23,498188
41785,590,191650,0.6,employed,42,173450
41786,663,156683,0.22,unemployed,33,104867
41787,652,113481,0.54,employed,47,380908
41788,766,85507,0.42,employed,37,104190
41789,571,81240,0.11,employed,57,320685
41790,837,113487,0.37,unemployed,27,97277
41791,796,62951,0.24,employed,25,341524
41792,658,60594,0.4,self-employed,37,228501
